
INPUT_TABLE
Variable ID
GLIMPSEPFStdAdjCoef-v2

region,sector,subsector,tech,year,policy,adjcoef-year,adjcoef,unit-price-conv
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NH,trn_pass_road_LDV_4W,Car,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NH,trn_pass_road_LDV_4W,Car,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NH,trn_pass_road_LDV_4W,Car,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NH,trn_pass_road_LDV_4W,Car,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Car,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
NJ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Car,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
NM,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Car,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
NV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Car,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
NY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Car,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
OH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Car,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
OK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,EV-passenger-cars-and-trucks_New_Reg1701350367823-2025,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,EV-passenger-cars-and-trucks_New_Reg1701350367823-2030,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,EV-passenger-cars-and-trucks_New_Reg1701350367823-2035,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,EV-passenger-cars-and-trucks_New_Reg1701350367823-2040,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,EV-passenger-cars-and-trucks_New_Reg1701350367823-2045,6.355421686746988E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,BEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
OR,trn_pass_road_LDV_4W,Car,FCEV,2050,EV-passenger-cars-and-trucks_New_Reg1701350367823-2050,6.677215189873417E-7,1.0e6
